Unnamed: 0,ID,Name,Taxonomy,species group,species id,reference_lib,batch,false_pos_prone,Combined,Min,Max,Mean,Median,Std,sample_abund,control_abund,sample_normalized,control_normalized,normalized_corrected,S:N,sample,control,mode
3568,Uncultured beta proteobacterium; FJ975788.1.1359,FJ975788.1.1359,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Uncultured beta proteobacterium,Uncultured beta proteobacterium, FJ975788.1.1359,LSU,batch3_20231114,No,5303,0,1829,482.09090909090907,11.0,806.6615714840339,1671,0,320.193678,0.0,320.193678,inf,BFTMS23111403,BFTMS23111401,LSU_strict
3466,Salmonella enterica subsp. enterica serovar Typhi; LT904877.4419415.4420941,LT904877.4419415.4420941,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica subsp. enterica serovar Typhi,Salmonella enterica subsp. enterica serovar Typhi, LT904877.4419415.4420941,LSU,batch3_20231114,Yes,3590,0,1020,326.3636363636364,120.0,375.6400598251663,709,1,588.357978,0.140624,588.217354,4182.90870690636,BFTMS23111412,BFTMS23111401,LSU_strict
364,Listeria monocytogenes ATCC 19115; AX415050.1269.2799,AX415050.1269.2799,Bacteria; Firmicutes; Bacilli; Lactobacillales; Listeriaceae; Listeria; Listeria monocytogenes ATCC 19115,Listeria monocytogenes ATCC 19115, AX415050.1269.2799,LSU,batch3_20231114,No,21208,0,5295,1928.0,1208.0,2167.4371963219605,1208,0,317.47448,0.0,317.47448,inf,BFTMS23111413,BFTMS23111401,LSU_strict
809,Bacillus sp. B12; EU362158.1.1515,EU362158.1.1515,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus sp. B12,Bacillus sp. B12, EU362158.1.1515,LSU,batch3_20231114,No,8409,0,2212,764.4545454545455,517.0,883.5519637957196,517,0,135.87277,0.0,135.87277,inf,BFTMS23111413,BFTMS23111401,LSU_strict
351,Bacillus halotolerans; JN585825.1.1407,JN585825.1.1407,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus halotolerans,Bacillus halotolerans, JN585825.1.1407,LSU,batch3_20231114,No,3394,0,720,308.54545454545456,362.0,313.9876951844972,398,0,104.59838,0.0,104.59838,inf,BFTMS23111413,BFTMS23111401,LSU_strict
3965,Bacillus subtilis subsp. spizizenii str. W23; CP002183.160851.162409,CP002183.160851.162409,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis subsp. spizizenii str. W23,Bacillus subtilis subsp. spizizenii str. W23, CP002183.160851.162409,LSU,batch3_20231114,No,6261,0,1720,569.1818181818181,377.0,660.2662823712594,377,0,99.07937,0.0,99.07937,inf,BFTMS23111413,BFTMS23111401,LSU_strict
6858,Staphylococcus sp. zf-IRht16; DQ223661.1.1462,DQ223661.1.1462,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus sp. zf-IRht16,Staphylococcus sp. zf-IRht16, DQ223661.1.1462,LSU,batch3_20231114,No,3188,0,820,289.8181818181818,321.0,289.78364970502327,342,0,89.88102,0.0,89.88102,inf,BFTMS23111413,BFTMS23111401,LSU_strict
89,Enterococcus sp. L177(2011); JN104594.1.1492,JN104594.1.1492,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus sp. L177(2011),Enterococcus sp. L177(2011), JN104594.1.1492,LSU,batch3_20231114,No,3371,0,799,306.45454545454544,252.0,335.48870730215754,305,0,80.15705,0.0,80.15705,inf,BFTMS23111413,BFTMS23111401,LSU_strict
4073,Bacillus subtilis subsp. spizizenii str. W23; CP002183.613684.615242,CP002183.613684.615242,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis subsp. spizizenii str. W23,Bacillus subtilis subsp. spizizenii str. W23, CP002183.613684.615242,LSU,batch3_20231114,No,4056,0,1081,368.7272727272728,302.0,415.0099013057618,302,0,79.36862,0.0,79.36862,inf,BFTMS23111413,BFTMS23111401,LSU_strict
2812,Salmonella sp. 1211; KF509916.1.1301,KF509916.1.1301,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella sp. 1211,Salmonella sp. 1211, KF509916.1.1301,LSU,batch3_20231114,No,1614,0,346,146.72727272727272,202.0,144.4334385861466,277,0,72.79837,0.0,72.79837,inf,BFTMS23111413,BFTMS23111401,LSU_strict
4370,Enterococcus faecalis ARO1/DG; CP022488.2668529.2670093,CP022488.2668529.2670093,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus faecalis ARO1/DG,Enterococcus faecalis ARO1/DG, CP022488.2668529.2670093,LSU,batch3_20231114,No,3394,0,806,308.54545454545456,264.0,339.261952961532,264,0,69.38184,0.0,69.38184,inf,BFTMS23111413,BFTMS23111401,LSU_strict
364,Listeria monocytogenes ATCC 19115; AX415050.1269.2799,AX415050.1269.2799,Bacteria; Firmicutes; Bacilli; Lactobacillales; Listeriaceae; Listeria; Listeria monocytogenes ATCC 19115,Listeria monocytogenes ATCC 19115, AX415050.1269.2799,LSU,batch3_20231114,No,21208,0,5295,1928.0,1208.0,2167.4371963219605,3463,0,3708.620201,0.0,3708.620201,inf,BFTMS23111414,BFTMS23111401,LSU_strict
5799,Escherichia sp. enrichment culture clone NBAR018; GU644482.1.1382,GU644482.1.1382,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Escherichia sp. enrichment culture clone NBAR018,Escherichia sp. enrichment culture clone NBAR018, GU644482.1.1382,LSU,batch3_20231114,No,28767,11,5878,2615.181818181818,2062.0,2050.495736068808,2928,11,3135.674256,1.546864,3134.127392,2026.1169643873025,BFTMS23111414,BFTMS23111401,LSU_strict
178,Lactobacillus fermentum; JN175331.1.1502,JN175331.1.1502,Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Limosilactobacillus; Lactobacillus fermentum,Lactobacillus fermentum, JN175331.1.1502,LSU,batch3_20231114,No,10504,0,2337,954.9090909090908,1063.0,993.473648824714,1650,5,1767.02955,0.70312,1766.32643,2512.1265644555697,BFTMS23111414,BFTMS23111401,LSU_strict
809,Bacillus sp. B12; EU362158.1.1515,EU362158.1.1515,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus sp. B12,Bacillus sp. B12, EU362158.1.1515,LSU,batch3_20231114,No,8409,0,2212,764.4545454545455,517.0,883.5519637957196,994,0,1064.501438,0.0,1064.501438,inf,BFTMS23111414,BFTMS23111401,LSU_strict
3965,Bacillus subtilis subsp. spizizenii str. W23; CP002183.160851.162409,CP002183.160851.162409,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis subsp. spizizenii str. W23,Bacillus subtilis subsp. spizizenii str. W23, CP002183.160851.162409,LSU,batch3_20231114,No,6261,0,1720,569.1818181818181,377.0,660.2662823712594,763,0,817.117301,0.0,817.117301,inf,BFTMS23111414,BFTMS23111401,LSU_strict
351,Bacillus halotolerans; JN585825.1.1407,JN585825.1.1407,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus halotolerans,Bacillus halotolerans, JN585825.1.1407,LSU,batch3_20231114,No,3394,0,720,308.54545454545456,362.0,313.9876951844972,695,0,744.294265,0.0,744.294265,inf,BFTMS23111414,BFTMS23111401,LSU_strict
128,Enterococcus faecalis; KY630654.1.1452,KY630654.1.1452,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus faecalis,Enterococcus faecalis, KY630654.1.1452,LSU,batch3_20231114,No,4174,0,987,379.45454545454544,235.0,409.442392440344,663,0,710.024601,0.0,710.024601,inf,BFTMS23111414,BFTMS23111401,LSU_strict
89,Enterococcus sp. L177(2011); JN104594.1.1492,JN104594.1.1492,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus sp. L177(2011),Enterococcus sp. L177(2011), JN104594.1.1492,LSU,batch3_20231114,No,3371,0,799,306.45454545454544,252.0,335.48870730215754,633,0,677.896791,0.0,677.896791,inf,BFTMS23111414,BFTMS23111401,LSU_strict
4370,Enterococcus faecalis ARO1/DG; CP022488.2668529.2670093,CP022488.2668529.2670093,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus faecalis ARO1/DG,Enterococcus faecalis ARO1/DG, CP022488.2668529.2670093,LSU,batch3_20231114,No,3394,0,806,308.54545454545456,264.0,339.261952961532,592,0,633.988784,0.0,633.988784,inf,BFTMS23111414,BFTMS23111401,LSU_strict
88,Staphylococcus aureus; JN084549.1.1431,JN084549.1.1431,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus,Staphylococcus aureus, JN084549.1.1431,LSU,batch3_20231114,No,5697,0,1480,517.9090909090909,276.0,526.0396286489174,536,0,574.016872,0.0,574.016872,inf,BFTMS23111414,BFTMS23111401,LSU_strict
5717,Uncultured bacterium; HQ883956.1.1540,HQ883956.1.1540,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Uncultured bacterium,Uncultured bacterium, HQ883956.1.1540,LSU,batch3_20231114,No,6234,1,1608,566.7272727272727,393.0,512.5836694451143,520,1,556.88204,0.140624,556.741416,3959.078222778473,BFTMS23111414,BFTMS23111401,LSU_strict
1014,Salmonella sp. XJ-ZG1; JQ404492.1.1380,JQ404492.1.1380,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella sp. XJ-ZG1,Salmonella sp. XJ-ZG1, JQ404492.1.1380,LSU,batch3_20231114,No,849,0,518,77.18181818181819,52.0,150.22970290978958,518,0,554.740186,0.0,554.740186,inf,BFTMS23111414,BFTMS23111401,LSU_strict
98,Pseudomonas aeruginosa PA38182; HG530068.754687.756210,HG530068.754687.756210,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa PA38182,Pseudomonas aeruginosa PA38182, HG530068.754687.756210,LSU,batch3_20231114,No,2958,0,659,268.90909090909093,287.0,277.0243507511405,491,1,525.825157,0.140624,525.684533,3738.2277065081353,BFTMS23111414,BFTMS23111401,LSU_strict
3466,Salmonella enterica subsp. enterica serovar Typhi; LT904877.4419415.4420941,LT904877.4419415.4420941,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica subsp. enterica serovar Typhi,Salmonella enterica subsp. enterica serovar Typhi, LT904877.4419415.4420941,LSU,batch3_20231114,Yes,3590,0,1020,326.3636363636364,120.0,375.6400598251663,481,1,515.115887,0.140624,514.975263,3662.072356070088,BFTMS23111414,BFTMS23111401,LSU_strict
648,Staphylococcus aureus; CP012970.1913319.1914863,CP012970.1913319.1914863,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus,Staphylococcus aureus, CP012970.1913319.1914863,LSU,batch3_20231114,No,3390,0,834,308.1818181818182,127.0,310.7043025713735,467,0,500.122909,0.0,500.122909,inf,BFTMS23111414,BFTMS23111401,LSU_strict
5799,Escherichia sp. enrichment culture clone NBAR018; GU644482.1.1382,GU644482.1.1382,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Escherichia sp. enrichment culture clone NBAR018,Escherichia sp. enrichment culture clone NBAR018, GU644482.1.1382,LSU,batch3_20231114,No,28767,11,5878,2615.181818181818,2062.0,2050.495736068808,5878,11,6679.418276,1.546864,6677.871412,4317.038480435255,BFTMS23111415,BFTMS23111401,LSU_strict
364,Listeria monocytogenes ATCC 19115; AX415050.1269.2799,AX415050.1269.2799,Bacteria; Firmicutes; Bacilli; Lactobacillales; Listeriaceae; Listeria; Listeria monocytogenes ATCC 19115,Listeria monocytogenes ATCC 19115, AX415050.1269.2799,LSU,batch3_20231114,No,21208,0,5295,1928.0,1208.0,2167.4371963219605,4994,0,5674.891948,0.0,5674.891948,inf,BFTMS23111415,BFTMS23111401,LSU_strict
178,Lactobacillus fermentum; JN175331.1.1502,JN175331.1.1502,Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Limosilactobacillus; Lactobacillus fermentum,Lactobacillus fermentum, JN175331.1.1502,LSU,batch3_20231114,No,10504,0,2337,954.9090909090908,1063.0,993.473648824714,2230,5,2534.04266,0.70312,2533.33954,3602.9974115371488,BFTMS23111415,BFTMS23111401,LSU_strict
809,Bacillus sp. B12; EU362158.1.1515,EU362158.1.1515,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus sp. B12,Bacillus sp. B12, EU362158.1.1515,LSU,batch3_20231114,No,8409,0,2212,764.4545454545455,517.0,883.5519637957196,2199,0,2498.816058,0.0,2498.816058,inf,BFTMS23111415,BFTMS23111401,LSU_strict
5717,Uncultured bacterium; HQ883956.1.1540,HQ883956.1.1540,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia-Shigella; Uncultured bacterium,Uncultured bacterium, HQ883956.1.1540,LSU,batch3_20231114,No,6234,1,1608,566.7272727272727,393.0,512.5836694451143,1608,1,1827.237936,0.140624,1827.097312,12992.784389577882,BFTMS23111415,BFTMS23111401,LSU_strict
3965,Bacillus subtilis subsp. spizizenii str. W23; CP002183.160851.162409,CP002183.160851.162409,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis subsp. spizizenii str. W23,Bacillus subtilis subsp. spizizenii str. W23, CP002183.160851.162409,LSU,batch3_20231114,No,6261,0,1720,569.1818181818181,377.0,660.2662823712594,1545,0,1755.64839,0.0,1755.64839,inf,BFTMS23111415,BFTMS23111401,LSU_strict
88,Staphylococcus aureus; JN084549.1.1431,JN084549.1.1431,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus,Staphylococcus aureus, JN084549.1.1431,LSU,batch3_20231114,No,5697,0,1480,517.9090909090909,276.0,526.0396286489174,1378,0,1565.879276,0.0,1565.879276,inf,BFTMS23111415,BFTMS23111401,LSU_strict
3466,Salmonella enterica subsp. enterica serovar Typhi; LT904877.4419415.4420941,LT904877.4419415.4420941,Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella; Salmonella enterica subsp. enterica serovar Typhi,Salmonella enterica subsp. enterica serovar Typhi, LT904877.4419415.4420941,LSU,batch3_20231114,Yes,3590,0,1020,326.3636363636364,120.0,375.6400598251663,1020,1,1159.06884,0.140624,1158.928216,8241.32591876209,BFTMS23111415,BFTMS23111401,LSU_strict
4073,Bacillus subtilis subsp. spizizenii str. W23; CP002183.613684.615242,CP002183.613684.615242,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus subtilis subsp. spizizenii str. W23,Bacillus subtilis subsp. spizizenii str. W23, CP002183.613684.615242,LSU,batch3_20231114,No,4056,0,1081,368.7272727272728,302.0,415.0099013057618,945,0,1073.84319,0.0,1073.84319,inf,BFTMS23111415,BFTMS23111401,LSU_strict
128,Enterococcus faecalis; KY630654.1.1452,KY630654.1.1452,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus faecalis,Enterococcus faecalis, KY630654.1.1452,LSU,batch3_20231114,No,4174,0,987,379.45454545454544,235.0,409.442392440344,855,0,971.57241,0.0,971.57241,inf,BFTMS23111415,BFTMS23111401,LSU_strict
648,Staphylococcus aureus; CP012970.1913319.1914863,CP012970.1913319.1914863,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus,Staphylococcus aureus, CP012970.1913319.1914863,LSU,batch3_20231114,No,3390,0,834,308.1818181818182,127.0,310.7043025713735,834,0,947.709228,0.0,947.709228,inf,BFTMS23111415,BFTMS23111401,LSU_strict
1332,Staphylococcus aureus subsp. aureus ECT-R 2; FR714927.2042131.2043670,FR714927.2042131.2043670,Bacteria; Firmicutes; Bacilli; Staphylococcales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus subsp. aureus ECT-R 2,Staphylococcus aureus subsp. aureus ECT-R 2, FR714927.2042131.2043670,LSU,batch3_20231114,No,3927,0,909,357.0,311.0,302.9577528303245,775,0,880.66505,0.0,880.66505,inf,BFTMS23111415,BFTMS23111401,LSU_strict
89,Enterococcus sp. L177(2011); JN104594.1.1492,JN104594.1.1492,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus sp. L177(2011),Enterococcus sp. L177(2011), JN104594.1.1492,LSU,batch3_20231114,No,3371,0,799,306.45454545454544,252.0,335.48870730215754,759,0,862.483578,0.0,862.483578,inf,BFTMS23111415,BFTMS23111401,LSU_strict
351,Bacillus halotolerans; JN585825.1.1407,JN585825.1.1407,Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus halotolerans,Bacillus halotolerans, JN585825.1.1407,LSU,batch3_20231114,No,3394,0,720,308.54545454545456,362.0,313.9876951844972,720,0,818.16624,0.0,818.16624,inf,BFTMS23111415,BFTMS23111401,LSU_strict
4370,Enterococcus faecalis ARO1/DG; CP022488.2668529.2670093,CP022488.2668529.2670093,Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus faecalis ARO1/DG,Enterococcus faecalis ARO1/DG, CP022488.2668529.2670093,LSU,batch3_20231114,No,3394,0,806,308.54545454545456,264.0,339.261952961532,712,0,809.075504,0.0,809.075504,inf,BFTMS23111415,BFTMS23111401,LSU_strict
173,Moraxella osloensis; JN175341.1.1522,JN175341.1.1522,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Enhydrobacter; Moraxella osloensis,Moraxella osloensis, JN175341.1.1522,LSU,batch2_20231114,No,100,0,68,16.666666666666668,2.0,27.390996087522385,68,0,9.562432,0.0,9.562432,inf,BFTMS23111401,BFTMS23111402,LSU_moderate
89,Pseudomonas aeruginosa PA38182; HG530068.754687.756210,HG530068.754687.756210,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa PA38182,Pseudomonas aeruginosa PA38182, HG530068.754687.756210,LSU,batch2_20231114,No,118,0,116,19.666666666666668,0.5,47.19604503204338,116,1,23.874076,0.123075,23.751001,192.97989843591304,BFTMS23111407,BFTMS23111402,LSU_moderate
56,Pseudomonas sp; KY623367.1.1439,KY623367.1.1439,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas sp,Pseudomonas sp, KY623367.1.1439,LSU,batch2_20231114,No,91,0,85,15.166666666666666,1.5,34.23107749789168,85,0,17.493935,0.0,17.493935,inf,BFTMS23111407,BFTMS23111402,LSU_moderate
462,Corynebacterium tuberculostearicum; AJ438046.1.1512,AJ438046.1.1512,Bacteria; Actinobacteriota; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium tuberculostearicum,Corynebacterium tuberculostearicum, AJ438046.1.1512,LSU,batch2_20231114,No,158,0,158,26.33333333333333,0.0,64.50322989329035,158,0,28.56561,0.0,28.56561,inf,BFTMS23111408,BFTMS23111402,LSU_moderate
852,Finegoldia magna; AB109769.669.2189,AB109769.669.2189,Bacteria; Firmicutes; Clostridia; Peptostreptococcales-Tissierellales; Family XI; Finegoldia; Finegoldia magna,Finegoldia magna, AB109769.669.2189,LSU,batch2_20231114,No,2604,0,2604,434.0,0.0,1063.0785483678992,2604,0,859.898088,0.0,859.898088,inf,BFTMS23111409,BFTMS23111402,LSU_moderate
152,Finegoldia magna; AF542227.1.1409,AF542227.1.1409,Bacteria; Firmicutes; Clostridia; Peptostreptococcales-Tissierellales; Family XI; Finegoldia; Finegoldia magna,Finegoldia magna, AF542227.1.1409,LSU,batch2_20231114,No,387,0,387,64.5,0.0,157.992088409515,387,0,127.795914,0.0,127.795914,inf,BFTMS23111409,BFTMS23111402,LSU_moderate
304,Streptococcus anginosus; JN787137.1.1404,JN787137.1.1404,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus anginosus,Streptococcus anginosus, JN787137.1.1404,LSU,batch2_20231114,No,273,0,272,45.5,0.0,110.96260631401914,272,0,89.820384,0.0,89.820384,inf,BFTMS23111409,BFTMS23111402,LSU_moderate
136,Streptococcus anginosus; AB006119.1.1363,AB006119.1.1363,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus anginosus,Streptococcus anginosus, AB006119.1.1363,LSU,batch2_20231114,No,260,0,260,43.333333333333336,0.0,106.14455552060438,260,0,85.85772,0.0,85.85772,inf,BFTMS23111409,BFTMS23111402,LSU_moderate
2,Streptococcus porcinus; AB002523.1.1496,AB002523.1.1496,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus porcinus,Streptococcus porcinus, AB002523.1.1496,LSU,batch2_20231114,No,224,0,224,37.333333333333336,0.0,91.44761706390533,224,0,73.969728,0.0,73.969728,inf,BFTMS23111409,BFTMS23111402,LSU_moderate
85,Streptococcus agalactiae; AB002479.1.1450,AB002479.1.1450,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus agalactiae,Streptococcus agalactiae, AB002479.1.1450,LSU,batch2_20231114,No,163,0,163,27.166666666666668,0.0,66.54447134560968,163,0,53.826186,0.0,53.826186,inf,BFTMS23111409,BFTMS23111402,LSU_moderate
59,Streptococcus dysgalactiae; AB002485.1.1506,AB002485.1.1506,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus dysgalactiae,Streptococcus dysgalactiae, AB002485.1.1506,LSU,batch2_20231114,No,95,0,95,15.833333333333334,0.0,38.78358759406699,95,0,31.37109,0.0,31.37109,inf,BFTMS23111409,BFTMS23111402,LSU_moderate
44,Streptococcus equinus; AB002481.1.1500,AB002481.1.1500,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus equinus,Streptococcus equinus, AB002481.1.1500,LSU,batch2_20231114,No,89,0,87,14.833333333333334,0.0,35.36335202814726,87,0,28.729314,0.0,28.729314,inf,BFTMS23111409,BFTMS23111402,LSU_moderate
2270,Uncultured bacterium; KF090072.1.1349,KF090072.1.1349,Bacteria; Firmicutes; Clostridia; Peptostreptococcales-Tissierellales; Family XI; Finegoldia; Uncultured bacterium,Uncultured bacterium, KF090072.1.1349,LSU,batch2_20231114,No,70,0,70,11.666666666666666,0.0,28.57738033247041,70,0,23.11554,0.0,23.11554,inf,BFTMS23111409,BFTMS23111402,LSU_moderate
234,Streptococcus anginosus; JN578465.1.1478,JN578465.1.1478,Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus anginosus,Streptococcus anginosus, JN578465.1.1478,LSU,batch2_20231114,No,68,0,68,11.333333333333334,0.0,27.76088375154269,68,0,22.455096,0.0,22.455096,inf,BFTMS23111409,BFTMS23111402,LSU_moderate
